"","X_charge","Y_charge"
"u.185.4",3.65716578788124,4.08989326097071
"u.185.5",3.69879527405525,5.10248707684998
"u.185.6",3.74042476022926,6.11508089272927
"u.185.7",3.78205424640328,7.12767470860854
"u.186.1",2.52996272873133,5.74080352205783
"u.186.2",3.10370226157829,6.78840196575038
"u.186.3",3.67744179442525,7.83600040944293
"u.187.1",2.29064931627363,5.37270610919222
"u.187.2",3.21201880375156,5.76626233756542
"u.187.3",4.13338829122949,6.15981856593862
"u.187.4",5.05475777870743,6.55337479431182
"u.187.5",5.97612726618536,6.94693102268502
"u.187.6",6.89749675366329,7.34048725105822
"u.187.7",7.81886624114122,7.73404347943142
"u.187.8",8.74023572861915,8.12759970780462
"u.187.9",9.66160521609709,8.52115593617782
"u.188.1",1.62037772359326,3.54967324761674
"u.188.2",2.96859574969858,3.14705274766311
"u.189.1",8.64462481345981,5.24473472498357
"u.189.2",8.97532216738909,4.59302675211802
"u.190.1",4.78673934936523,6.60265608457848
"u.190.2",5.90620296017732,6.95176792854909
"u.190.3",7.02566657098942,7.30087977251969
"u.190.4",8.14513018180151,7.6499916164903
"u.190.5",9.2645937926136,7.9991034604609
"u.191.1",1.36980816489086,0.627310615964234
"u.191.2",1.68390435120091,1.74129732372239
"u.191.3",1.99800053751096,2.85528403148055
"u.191.4",2.31209672382101,3.96927073923871
"u.191.5",2.62619291013107,5.08325744699687
"u.191.6",2.94028909644112,6.19724415475503
"u.192.1",0.921148988418281,2.91146181058139
"u.192.2",2.02849849476479,3.33646406244952
"u.192.3",3.1358480011113,3.76146631431766
"u.192.4",4.24319750745781,4.18646856618579
"u.192.5",5.35054701380432,4.61147081805393
"u.193.1",1.98001546319574,9.53398396261036
"u.193.2",2.49208483560425,8.54833364409084
"u.193.3",3.00415420801275,7.56268332557132
"u.193.4",3.51622358042126,6.5770330070518
"u.193.5",4.02829295282976,5.59138268853227
"u.193.6",4.54036232523827,4.60573237001275
"u.193.7",5.05243169764678,3.62008205149323
"u.193.8",5.56450107005528,2.63443173297371
"u.193.9",6.07657044246379,1.64878141445418
"u.193.10",6.58863981487229,0.663131095934659
"u.194.1",2.7943910844624,7.68934132996947
"u.194.2",3.42547775944695,6.80052320822142
"u.194.3",4.05656443443149,5.91170508647338
"u.194.4",4.68765110941604,5.02288696472533
"u.194.5",5.31873778440058,4.13406884297729
"u.194.6",5.94982445938513,3.24525072122924
"u.194.7",6.58091113436967,2.3564325994812
"u.195.1",1.8857235647738,8.13813779037446
"u.195.2",3.12855411553755,8.55507122352719
"u.195.3",4.37138466630131,8.97200465667993
"u.195.4",5.61421521706507,9.38893808983266
"u.196.1",4.34056277852505,9.18056710623205
"u.196.2",4.74510638908084,8.18270187891488
"u.196.3",5.14964999963662,7.1848366515977
"u.196.4",5.55419361019241,6.18697142428053
"u.196.5",5.95873722074819,5.18910619696336
"u.196.6",6.36328083130398,4.19124096964619
"u.196.7",6.76782444185976,3.19337574232902
"u.196.8",7.17236805241555,2.19551051501185
"u.197.1",6.02210371522233,0.570273930206895
"u.197.2",6.04651481404694,1.57212150619468
"u.197.3",6.07092591287154,2.57396908218247
"u.197.4",6.09533701169615,3.57581665817026
"u.197.5",6.11974811052076,4.57766423415805
"u.197.6",6.14415920934536,5.57951181014587
"u.197.7",6.16857030816997,6.58135938613366
"u.197.8",6.19298140699458,7.58320696212145
"u.197.9",6.21739250581919,8.58505453810924
"u.197.10",6.24180360464379,9.58690211409703
"u.198.1",1.03749374859035,0.436052160803229
"u.198.2",2.00703371116625,0.728304202202708
"u.198.3",2.97657367374216,1.02055624360219
"u.198.4",3.94611363631806,1.31280828500167
"u.198.5",4.91565359889397,1.60506032640114
"u.198.6",5.88519356146987,1.89731236780062
"u.198.7",6.85473352404577,2.1895644092001
"u.198.8",7.82427348662168,2.48181645059958
"u.199.1",3.77512595849112,0.700086769647896
"u.199.2",4.54324429068947,1.37879040616099
"u.199.3",5.31136262288783,2.05749404267408
"u.199.4",6.07948095508618,2.73619767918717
"u.199.5",6.84759928728454,3.41490131570026
"u.199.6",7.61571761948289,4.09360495221335
"u.199.7",8.38383595168125,4.77230858872645
"u.199.8",9.1519542838796,5.45101222523954
"u.199.9",9.92007261607796,6.12971586175263
"u.200.1",6.06601221719757,8.29862125450745
"u.200.2",6.98663517832756,8.85841185576282
"u.200.3",7.90725813945755,9.4182024570182
